name,phone_num,address,sido,sigungu
고려동물병원,1577-9291,"경기도 하남시 신장동 231번지 1호 K 빌딩, 1층",경기도,하남시
고려동물병원,031-256-3369,경기도 수원시 장안구 정자동 1번지 8호,경기도,수원시
고려동물병원,031-941-2422,경기도 파주시 금촌동 237번지 1호,경기도,파주시
고려동물병원 (출장전문동물병원),031-674-4432,경기도 안성시 보개면 양복리 274번지 4호,경기도,안성시
고방동물병원,031-632-7582,경기도 이천시 부발읍 신하리 434번지 18호,경기도,이천시
고병기동물병원,031-236-7582,경기도 수원시 권선구 권선동 1192번지 2호 세일프라자,경기도,수원시
고양 우리아이 동물병원,031-965-0079,경기도 고양시 덕양구 고양동 162번지,경기도,고양시
고양동물병원,031-964-7599,경기도 고양시 덕양구 고양동 243번지,경기도,고양시
고양시 동물보호센터,031-962-3232,경기도 고양시 덕양구 원흥동 471번지 10호 고양시 농업기술센터,경기도,고양시
고양이병원 소설,031-8039-5382,"경기도 성남시 수정구 시흥동 288번지 2호 309,310,311호 F",경기도,성남시
곤지암동물병원,031-769-5675,경기도 광주시 곤지암읍 곤지암리 453번지 7호,경기도,광주시
곤지암행복동물병원,761-9394,경기도 광주시 곤지암읍 6번지 1호,경기도,광주시
공감＋동물의료센터,031-214-0025,경기도 수원시 영통구 원천동 78번지 3호,경기도,수원시
공원애견동물병원,419-7574,경기도 안산시 상록구 본오동 722번지 1호 1층,경기도,안산시
과천우주동물병원,02-6949-0883,경기도 과천시 원문동 10번지 과천위버필드근린생활시설 1 101,경기도,과천시
관양동물병원,031-384-3920,경기도 안양시 동안구 관양동 1406번지 38호,경기도,안양시
광교 우리들동물병원,031-256-0075,경기도 수원시 영통구 이의동 1352번지,경기도,수원시
광교산동물병원,031-241-2668,경기도 수원시 장안구 영화동 127번지 39호,경기도,수원시
광교호수 동물병원,0312127515,경기도 용인시 수지구 상현동 1130번지 2호,경기도,용인시
광명 24 아이디동물의료센터,02-6952-2475,경기도 광명시 철산동 259번지,경기도,광명시
광명시티동물병원,897-7585,경기도 광명시 소하동 38번지 2호,경기도,광명시
광장동물병원,070-8656-1500,경기도 성남시 수정구 창곡동 509번지,경기도,성남시
광적동물병원,031-836-3507,경기도 양주시 광적면 가납리 728번지 12호 1통 4반,경기도,양주시
광주TNR동물병원(송정),031-798-7581,경기도 광주시 송정동 6번지 16호,경기도,광주시
광주TNR동물병원(초월),031-798-7581,경기도 광주시 초월읍 지월리 713번지 2호,경기도,광주시
광주동물병원,763-8825,경기도 광주시 양벌동 373번지 1호,경기도,광주시
괜찮아동물병원,031-662-9990,경기도 평택시 고덕동 1886번지 1호 그랜드메디컬타워,경기도,평택시
구리동물병원,031-557-9009,경기도 구리시 수택동 424번지 28호 현주Ifriend빌딩,경기도,구리시
구성동물병원,031-275-7579,경기도 용인시 기흥구 마북동 526번지 3호,경기도,용인시
구자동동물병원,02-504-7588,경기도 과천시 별양동 1번지 7호 백두빌딩,경기도,과천시
국립축산과학원 축산자원개발부 동물병원,041-580-3409,경기도 평택시 팽성읍 노와리 270번지,경기도,평택시
국민동물병원,031-734-5207,경기도 파주시 조리읍 봉일천리 210번지 20호,경기도,파주시
국제동물병원,356-2303,경기도 화성시 남양읍 남양리 563번지 무지개아파트,경기도,화성시
군포굿닥터동물병원,031-391-7533,경기도 군포시 당동 922번지 25호,경기도,군포시
굿닥터동물병원,031-345-7582,경기도 안양시 동안구 관양동 1693번지 11호,경기도,안양시
굿데이동물병원,031-718-8276,경기도 성남시 분당구 정자동 219번지 3호 43통 2반,경기도,성남시
굿모닝동물병원,031-508-0555,경기도 시흥시 거모동 1757번지 7호,경기도,시흥시
굿모닝동물병원,031-339-5575,경기도 용인시 처인구 마평동 907번지,경기도,용인시
굿모닝동물병원,031-683-1333,경기도 평택시 현덕면 황산리 62번지 5호 9통,경기도,평택시
굿모닝펫 동물병원,715-7119,경기도 성남시 분당구 금곡동 192번지 분당두산위브아파트 108-110호,경기도,성남시
권앤정 24시수원동물메디컬센터,0312020119,경기도 수원시 영통구 영통동 979번지 4호,경기도,수원시
권앤정 동물외과병원,0312020119,경기도 수원시 영통구 영통동 979번지 4호,경기도,수원시
귀족동물병원,031-254-7518,경기도 수원시 장안구 영화동 448번지 1호,경기도,수원시
그랜드 동물병원,921-7582,경기도 고양시 일산서구 주엽동 115번지 1호 시대프라자,경기도,고양시
그랜드24시동물병원,766-1475,경기도 광주시 경안동 123번지 7호 3통,경기도,광주시
그랜드동물병원,453-7582,경기도 군포시 당동 775번지 8호,경기도,군포시
그레이동물병원 위례점,753-0303,경기도 성남시 수정구 창곡동 509번지 3호,경기도,성남시
그레이트 동물병원,031-716-7975,경기도 성남시 분당구 정자동 126번지 2호,경기도,성남시
그린동물병원,031-241-7533,경기도 수원시 장안구 정자동 429번지 1호 그린동물병원,경기도,수원시
그린동물병원,031-366-7970,경기도 화성시 새솔동 76번지 13호,경기도,화성시
그린축산동물병원,886-7582,경기도 여주시 하동 132번지 22호,경기도,여주시
그린펫동물병원,408-4488,경기도 안산시 단원구 고잔동 724번지 4호 부원프라자,경기도,안산시
금강동물병원,031-763-0170,경기도 광주시 송정동 113번지 28호,경기도,광주시
금광동물병원,731-5511,경기도 성남시 수정구 단대동 97번지 3호,경기도,성남시
금릉동물의료센터,031-948-3375,경기도 파주시 금촌동 989번지 6호 우성메디피아,경기도,파주시
금산헤르쯔 동물병원,031-712-2795,경기도 성남시 분당구 수내동 79번지 2호 현대제일상가,경기도,성남시
금오동물병원,031-826-7582,경기도 의정부시 금오동 473번지 3호 신세계프라자 112호,경기도,의정부시
금쪽금쪽금쪽반려동물병원,031-944-9979,경기도 파주시 목동동 776번지 1호 14통 7반 3층,경기도,파주시
금촌종합동물병원,031-941-7777,경기도 파주시 금촌동 42번지 5호 17통 9반,경기도,파주시
기린동물병원,0323220506,경기도 부천시 중동 1058번지 1호 신명타운,경기도,부천시
기흥동물병원,031-287-9900,경기도 용인시 기흥구 언남동 242번지 4호,경기도,용인시
김 S 동물병원,031-916-7509,경기도 고양시 일산동구 정발산동 702번지 4호,경기도,고양시
김기혁 동물병원 평택동점,031-618-8275,경기도 평택시 평택동 71번지 14호,경기도,평택시
김대일동물병원,031-665-7585,경기도 평택시 지산동 1080번지,경기도,평택시
김동물병원,480-4474,경기도 안산시 상록구 성포동 583번지 5호 예술프라자 1층 103,경기도,안산시
김동물병원,031-879-4650,경기도 양주시 광적면 석우리 417번지 5호,경기도,양주시
김민성 동물병원,02-2686-7582,경기도 광명시 철산동 637번지 종합상가동,경기도,광명시
김성록동물병원,031-297-2975,경기도 수원시 장안구 율전동 288번지 6호,경기도,수원시
김인천동물병원,031-477-7275,경기도 안양시 동안구 호계동 801번지 4호 영풍주상복합아파트상가,경기도,안양시
김재원 동물병원,031-322-8875,경기도 용인시 처인구 원삼면 좌항리 1번지 10호,경기도,용인시
김정태동물병원,409-7582,경기도 안산시 상록구 본오동 872번지 20호 우성상가,경기도,안산시
김포24시힐동물의료센터,031-987-7585,경기도 김포시 장기동 2004번지 4호 수정마을 쌍용예가아파트,경기도,김포시
김포메디엘동물병원,031-985-7075,경기도 김포시 구래동 6880번지 5호 한강메디플라자,경기도,김포시
꾸러기동물병원,02-502-7509,경기도 과천시 별양동 1번지 18호,경기도,과천시
꿈에동물병원,031-264-1997,경기도 용인시 수지구 성복동 129번지 1호,경기도,용인시
꿈의동물병원,417-7581,경기도 안산시 단원구 고잔동 718번지 5호 대림프라자 102호,경기도,안산시
나라 동물병원,712-0707,경기도 성남시 분당구 구미동 205번지 1호 오성프라자,경기도,성남시
나라동물병원,338-7975,경기도 용인시 처인구 포곡읍 둔전리 385번지,경기도,용인시
나라동물병원,031-822-6619,경기도 의정부시 민락동 843번지 3호 30통 2반 송림프라자 201 403,경기도,의정부시
나라동물병원,861-8575,경기도 동두천시 생연동 660번지 47호,경기도,동두천시
나래동물의료센터,0316137509,경기도 화성시 능동 1093번지 12호,경기도,화성시
나루동물메디칼,031-243-0080,경기도 수원시 장안구 영화동 328번지 5호,경기도,수원시
나루동물병원,554-8575,경기도 남양주시 도농동 89번지 10호,경기도,남양주시
나만 애 동물병원,02-485-0512,"경기도 하남시 감이동 526번지 1호 G골든프라자, 2층",경기도,하남시
나무동물병원,031-226-7582,경기도 화성시 병점동 396번지 5호,경기도,화성시
나무동물병원,031-885-7475,경기도 여주시 하동 430번지 5호,경기도,여주시
나비누리 동물병원,031-763-7583,경기도 광주시 역동 27번지 9호,경기도,광주시
나온동물병원,031-8019-7897,경기도 용인시 기흥구 보정동 1207번지 1호 포레스트프라자,경기도,용인시
나은동물병원,031-876-7511,경기도 의정부시 장암동 20번지 14호,경기도,의정부시
나은동물병원,031-944-8288,경기도 파주시 아동동 351번지 14호,경기도,파주시
나은동물병원,031-241-8575,경기도 수원시 장안구 연무동 258번지 7호,경기도,수원시
나음동물병원,3237581,경기도 부천시 중동 1141번지 1호 무광오피스빌딩,경기도,부천시
나인동물의료센터,031-376-9909,경기도 화성시 동탄면 산척리 산16번지,경기도,화성시
남문동물병원,031-248-0075,경기도 수원시 팔달구 중동 111번지 1호,경기도,수원시
남양동물병원(출장전문),655-4465,경기도 안성시 공도읍 마정리 593번지 임광그대가아파트 1단지 상가 103,경기도,안성시
남양주동물병원,592-8875,경기도 남양주시 평내동 249번지 2호 화성빌딩,경기도,남양주시
남현우동물병원,717-7577,경기도 성남시 분당구 수내동 29번지 양지마을한양아파트 603 139,경기도,성남시
내친구동물병원,031-497-4479,경기도 시흥시 배곧동 193번지 1호 배곧프라자,경기도,시흥시
내친구동물병원,031-568-0075,경기도 구리시 수택동 660번지 7호,경기도,구리시
내품애동물병원,558-9119,경기도 남양주시 와부읍 덕소리 141번지 70호,경기도,남양주시
넬에이엠씨,031-421-7579,"경기도 안양시 동안구 평촌동 897번지 평촌칼라힐주차빌딩 129,130,131호",경기도,안양시
노아동물병원,031-246-1254,경기도 수원시 장안구 영화동 394번지 4호,경기도,수원시
노엘동물병원,2477575,경기도 부천시 범박동 32번지 6호 범박동 근린생활시설,경기도,부천시
녹양동물병원,855-0275,경기도 의정부시 녹양동 354번지 1호,경기도,의정부시
누리동물병원,8003-7588,경기도 화성시 반송동 218번지 2호 가희프라자2,경기도,화성시
누리동물병원,792-4904,경기도 하남시 신장동 528번지 5호,경기도,하남시
누리팜산업동물병원(출장전문),031-665-5740,경기도 안성시 삼죽면 용월리 16번지 1호,경기도,안성시
눈이튼튼 동물병원,031-526-7333,경기도 수원시 팔달구 인계동 1114번지 10호 인송빌딩,경기도,수원시
뉴광명동물메디컬센터,2060-7577,경기도 광명시 광명동 158번지 1185호,경기도,광명시
뉴본동물의료센터,031-647-6679,경기도 평택시 동삭동 0번지,경기도,평택시
